0.0161838531494 86
0.019670009613 91
0.0237147808075 95
0.0366988182068 102
0.0471398830414 118
0.0524928569794 124
0.0577068328857 132
0.0681118965149 144
0.0784559249878 157
0.0837159156799 168
0.0889098644257 180
0.0941319465637 186
0.104687929153 194
0.115540981293 200
0.121147871017 203
0.126720905304 209
0.132472991943 216
0.138064861298 221
0.143710851669 222
0.166353940964 229
0.171942949295 230
0.195045948029 239
0.223029851913 245
0.228547811508 251
0.234145879745 261
0.256531953812 269
0.27899479866 276
0.29021191597 277
0.307040929794 278
0.31269288063 279
0.323868989944 284
0.387328863144 285
0.397733926773 286
0.502901792526 292
0.533921957016 293
0.544461965561 296
0.586599826813 297
0.591493844986 299
0.901192903519 300
0.904460906982 301
0.91090297699 302
0.927055835724 303
1.29421186447 304
3.17148399353 306
3.19717884064 307
3.22914791107 308
3.65388989449 310
3.699903965 311
3.70345592499 312
4.34529900551 313
4.37528085709 315
4.37911987305 316
5.13181495667 317
5.13484191895 319
5.16819596291 320
6.55870199203 321
6.60838890076 323
6.66555786133 324
6.68876600266 325
9.87234091759 326
9.87547492981 327
9.88181400299 329
9.91232180595 330
9.93449187279 332
9.93834996223 334
9.94437980652 335
9.95060586929 336
9.95367789268 337
9.96590995789 338
9.9818239212 339
9.98501682281 340
9.99437880516 343
10.0005397797 344
11.2291078568 352
11.2444009781 356
11.2519958019 357
11.2939209938 358
11.3128399849 359
12.6498408318 364
12.6665108204 365
12.6703119278 366
12.674022913 367
12.6972417831 368
12.7127718925 369
12.7624089718 370
12.7700808048 371
12.7776319981 372
12.7928488255 373
12.808300972 374
12.8123109341 375
12.8397138119 376
12.8435838223 377
12.8473339081 378
12.8510458469 379
12.8776078224 380
12.9120588303 381
16.0589978695 382
16.0847508907 383
16.1492249966 386
16.1817009449 387
16.1890118122 388
16.1953549385 389
16.2081468105 390
16.2144927979 391
16.2208168507 392
16.2463319302 393
16.2526879311 394
16.2720057964 395
16.5281338692 396
16.5319797993 398
16.5990028381 399
16.6333098412 400
17.1086139679 401
17.1183710098 411
17.1472039223 412
17.1579518318 415
17.168628931 416
17.2337269783 417
17.2800178528 418
17.7204158306 419
17.7323658466 420
18.4403808117 421
18.4767899513 422
18.5072889328 423
19.0834879875 424
19.1013479233 425
19.108371973 426
19.1152949333 427
24.0167648792 433
26.3206908703 446
28.9457859993 447
29.0487909317 448
29.1348719597 449
29.1557269096 450
32.7602849007 451
32.9280958176 453
33.9436969757 454
38.8378260136 460
38.9177858829 461
41.6742289066 462
41.8394157887 465
41.8739979267 468
44.0514698029 471
46.5626959801 481
46.672344923 484
49.125797987 485
49.1900048256 486
49.1930818558 487
49.2543978691 488
57.3546648026 490
57.4829559326 491
57.4938337803 493
57.5255348682 494
59.2286789417 495
