0.0155849456787 80
0.0195679664612 91
0.0235278606415 95
0.050176858902 102
0.0553789138794 112
0.0604240894318 124
0.0655889511108 137
0.0764660835266 145
0.0822629928589 151
0.0880708694458 158
0.0940370559692 159
0.0999429225922 169
0.111799955368 175
0.123579025269 182
0.129520893097 188
0.135334968567 193
0.147623062134 194
0.165101051331 206
0.188925981522 211
0.212188959122 219
0.223830938339 226
0.247348070145 232
0.253221988678 242
0.264831066132 250
0.294085025787 251
0.343316078186 254
0.424759864807 266
0.431015014648 273
0.437264919281 274
0.474753856659 275
0.544233083725 276
0.636515855789 277
0.662662029266 286
0.678196907043 287
0.683294057846 288
0.693638086319 289
0.729197025299 291
0.734205007553 292
0.795527935028 293
0.810961008072 294
0.826281070709 295
0.841606855392 297
0.851649045944 299
0.862544059753 300
0.918642044067 302
0.971374988556 304
1.01226401329 305
2.29124093056 311
4.0069539547 312
4.73078989983 313
4.74945807457 314
4.76453399658 315
4.77559685707 316
5.38982486725 319
5.42505693436 321
7.52730202675 329
7.53725004196 331
7.60625195503 342
7.62313985825 358
7.62653708458 359
7.6332218647 362
7.6537129879 365
9.47764205933 366
9.48049688339 367
9.49984502792 368
9.50274205208 369
9.51124405861 370
9.5278198719 371
9.54439401627 372
9.54716992378 373
9.55263400078 374
9.55843091011 383
9.56120491028 384
9.57501506805 385
9.57773089409 386
9.59176206589 387
9.59724998474 388
9.60858607292 390
9.6225130558 391
14.5880720615 393
15.2239599228 394
15.23031497 395
16.7606739998 396
16.7774999142 398
16.8242330551 399
16.8275940418 400
16.8376049995 401
16.8408489227 402
16.8442690372 403
16.8508629799 404
16.8542609215 405
16.8576159477 406
16.8675990105 407
16.8716340065 408
16.8782820702 409
16.8816280365 410
16.8918139935 411
16.9017469883 412
17.4563179016 414
17.4731330872 415
17.4958839417 416
17.5240299702 422
17.5694348812 424
17.5864648819 425
17.6372408867 437
17.6428608894 438
17.7050778866 439
20.9077479839 440
21.4694650173 441
21.4746389389 442
21.490557909 443
21.4961719513 444
21.5016319752 445
21.5071349144 446
21.5179750919 447
21.540104866 448
21.5455088615 449
21.5674538612 450
21.6066958904 451
24.6204249859 452
24.6328668594 453
24.6400039196 454
24.6431429386 455
24.6462650299 456
24.6557700634 457
24.6747119427 458
24.7120630741 459
25.328291893 460
25.3478109837 461
27.7566859722 462
27.902577877 463
29.904861927 466
32.3689210415 467
34.7484600544 468
34.7611010075 469
35.5023810863 473
35.5142920017 474
35.5835618973 477
43.1429688931 478
44.469534874 480
44.5966849327 481
44.6038069725 482
46.5450680256 484
46.6050450802 485
48.0278689861 486
51.9201450348 487
52.0924220085 488
58.9574079514 489
59.0684230328 490
60.4703440666 491
60.916852951 492
60.9238770008 493
60.941546917 494
60.9930200577 495
62.9566810131 496
63.0491268635 498
85.1859898567 499
85.3834550381 500
85.4006230831 501
103.830915928 507
104.859830856 508
111.099411964 509
113.102283001 511
137.236129045 513
164.641339064 514
197.051348925 516
207.427731037 517
280.698493004 518
