0.0162889957428 86
0.0203030109406 91
0.0254518985748 95
0.0348880290985 102
0.0395319461823 118
0.0459589958191 129
0.0524508953094 136
0.059513092041 144
0.0643799304962 151
0.0703530311584 152
0.0762939453125 162
0.0809869766235 174
0.0887479782104 175
0.0946769714355 183
0.1047539711 186
0.111228942871 199
0.117142915726 208
0.126635074615 214
0.135678052902 215
0.141647100449 227
0.160013914108 233
0.169544935226 235
0.175473928452 242
0.185024023056 248
0.192169904709 254
0.19850897789 260
0.216505050659 266
0.224205970764 274
0.231272935867 275
0.24284696579 280
0.250623941422 285
0.280816078186 286
0.315443992615 287
0.339251995087 288
0.489176034927 289
0.523283958435 295
0.529475927353 297
0.547683000565 298
0.553859949112 299
0.562367916107 300
0.570491075516 302
0.576683044434 303
0.582787036896 304
0.590423107147 305
0.596662044525 306
0.6027739048 307
0.609019994736 308
0.61576294899 309
0.623270988464 310
0.630742073059 311
0.636807918549 312
0.642921924591 313
0.654628992081 315
0.66142988205 316
0.668276071548 317
0.675815105438 318
0.684041976929 319
0.691024065018 320
0.700687885284 321
0.707520008087 322
0.715831041336 323
0.722013950348 324
0.728799104691 325
0.736937046051 326
0.76100897789 327
0.768645048141 328
0.775504112244 329
0.783858060837 330
0.791548013687 331
0.801994085312 332
0.813167095184 333
0.820892095566 334
0.830719947815 335
0.851026058197 336
0.869980096817 337
1.09231901169 338
1.35542798042 339
1.36054801941 340
1.36701393127 341
1.37246704102 342
1.38049006462 343
1.39914298058 344
1.40458989143 354
1.40965890884 362
1.41579389572 363
1.4213180542 364
1.42920207977 365
1.43658804893 367
1.45140194893 368
1.45640397072 369
1.46143007278 370
1.46641802788 371
1.47367405891 372
1.4788479805 373
1.49714803696 374
1.50485301018 375
1.51038599014 376
1.51551103592 378
1.5230820179 379
1.52923107147 380
1.53417801857 381
1.53969502449 382
1.54485297203 383
1.55035591125 387
1.55798602104 388
1.56374192238 389
1.56883502007 390
1.57846999168 391
1.58505797386 392
1.59012007713 393
1.60857200623 394
2.89650297165 395
2.91020393372 396
2.95970511436 397
4.76671290398 398
5.05372190475 400
5.23642897606 403
5.25353097916 404
5.26026010513 406
5.26743197441 407
6.32314395905 409
6.33001589775 410
6.35222196579 411
6.43255209923 412
6.49132704735 413
6.50834393501 414
6.51388001442 415
6.5351960659 416
6.57494807243 417
6.58993196487 418
6.66693806648 419
6.68122696877 420
7.71937799454 421
7.7248570919 422
7.75658893585 424
7.77089095116 426
7.79427099228 427
7.8248488903 428
11.5149440765 441
11.5405509472 443
11.5722749233 447
11.5833289623 458
11.6237819195 466
11.6647059917 472
13.6626141071 473
13.6754500866 474
15.1517179012 475
15.5360529423 478
15.6256608963 479
15.6335060596 481
20.4232668877 482
20.4788808823 483
21.728317976 484
29.3690590858 485
29.3878030777 486
32.0565490723 488
32.0631411076 490
32.175702095 491
34.750164032 492
34.8604750633 493
59.3356618881 494
59.3892738819 496
66.1373119354 498
72.7998299599 499
83.6597499847 508
83.7625238895 509
83.7855761051 512
83.8634929657 515
153.854156017 517
185.257649899 518
276.039613962 520
282.48517704 524
